Tx 0.0367144 1 6 1 39 
Tx 0.0367145 1 2 1 39 
Tx 0.0367146 1 3 1 39 
Tx 0.0367147 1 5 1 39 
Tx 0.0367148 1 4 1 39 
Tx 0.0367149 1 1 1 39 
Tx 0.0429286 1 2 1 15 
Tx 0.0429286 1 3 1 15 
Tx 0.0429286 1 1 1 15 
Tx 0.0479286 1 6 1 15 
Tx 0.0479286 1 5 1 15 
Tx 0.0479286 1 4 1 15 
Tx 0.0479286 1 4 1 15 
Rx 0.156496 1 6 3 1454 473319
Rx 0.156496 1 6 3 1454 472124
Rx 0.156496 1 6 3 1454 470929
Rx 0.156496 1 6 3 1454 469734
Rx 0.156496 1 6 3 1454 468539
Rx 0.156496 1 6 3 1454 467344
Rx 0.156496 1 6 3 1454 466149
Rx 0.156496 1 6 3 1454 464954
Rx 0.156496 1 6 3 1454 463759
Rx 0.156496 1 6 3 1454 462564
Rx 0.156496 1 6 3 1454 461369
Rx 0.156496 1 6 3 1454 460174
Rx 0.156496 1 6 3 1454 458979
Rx 0.156596 1 6 3 1454 557784
Rx 0.156596 1 6 3 1454 556589
Rx 0.156596 1 6 3 1454 555394
Rx 0.156596 1 6 3 1454 554199
Rx 0.156596 1 6 3 1454 553004
Rx 0.156596 1 6 3 1454 551809
Rx 0.156596 1 6 3 1454 550614
Rx 0.156596 1 6 3 1454 549419
Rx 0.156596 1 6 3 1454 548224
Rx 0.156596 1 6 3 1454 547029
Rx 0.156596 1 6 3 1454 545834
Rx 0.156596 1 6 3 1454 544639
Rx 0.156596 1 6 3 1454 543444
Rx 0.156596 1 6 3 1454 542249
Rx 0.156596 1 6 3 1454 541054
Rx 0.156596 1 6 3 1454 539859
Rx 0.156596 1 6 3 1454 538664
Rx 0.156596 1 6 3 1454 537469
Rx 0.156596 1 6 3 1454 536274
Rx 0.156596 1 6 3 1454 535079
Rx 0.156596 1 6 3 1454 533884
Rx 0.156596 1 6 3 1454 532689
Rx 0.156596 1 6 3 1454 531494
Rx 0.156596 1 6 3 1454 530299
Rx 0.156596 1 6 3 1454 529104
Rx 0.156596 1 6 3 1454 527909
Rx 0.156596 1 6 3 1454 526714
Rx 0.156696 1 6 3 1454 625519
Rx 0.156696 1 6 3 1454 624324
Rx 0.156696 1 6 3 1454 623129
Rx 0.156696 1 6 3 1454 621934
Rx 0.156696 1 6 3 1454 620739
Rx 0.156696 1 6 3 1454 619544
Rx 0.156696 1 6 3 1454 618349
Rx 0.156696 1 6 3 1454 617154
Rx 0.156696 1 6 3 1454 615959
Rx 0.156696 1 6 3 1454 614764
Rx 0.156696 1 6 3 1454 613569
Rx 0.156696 1 6 3 1454 612374
Rx 0.156696 1 6 3 1454 611179
Rx 0.156696 1 6 3 1454 609984
Rx 0.156696 1 6 3 1454 608789
Rx 0.156696 1 6 3 1454 607594
Rx 0.156696 1 6 3 1454 606399
Rx 0.156696 1 6 3 1454 605204
Rx 0.156696 1 6 3 1454 604009
Rx 0.156696 1 6 3 1454 602814
Rx 0.156696 1 6 3 1454 577524
Rx 0.156696 1 6 3 1454 576329
Rx 0.156696 1 6 3 1454 575134
Rx 0.156696 1 6 3 1454 573939
Rx 0.156696 1 6 3 1454 572744
Rx 0.156696 1 6 3 1454 571549
Rx 0.156696 1 6 3 1454 570354
Rx 0.156712 1 6 3 1454 585959
Rx 0.157137 1 4 3 1454 427604
Rx 0.157137 1 4 3 1454 426409
Rx 0.157137 1 4 3 1454 425214
Rx 0.157137 1 4 3 1454 424019
Rx 0.157292 1 6 3 1454 1163804
Rx 0.157292 1 6 3 1454 481684
Rx 0.157292 1 6 3 1454 480489
Rx 0.157292 1 6 3 1454 479294
Rx 0.157292 1 6 3 1454 478099
Rx 0.157292 1 6 3 1454 476904
Rx 0.157292 1 6 3 1454 475709
Rx 0.157292 1 6 3 1454 474514
Rx 0.157292 1 6 3 1454 473319
Rx 0.157292 1 6 3 1454 472124
Rx 0.157292 1 6 3 1454 470929
Rx 0.157292 1 6 3 1454 469734
Rx 0.157292 1 6 3 1454 468539
Rx 0.157292 1 6 3 1454 467344
Rx 0.157292 1 6 3 1454 466149
Rx 0.157292 1 6 3 1454 464954
Rx 0.157292 1 6 3 1454 463759
Rx 0.157292 1 6 3 1454 462564
Rx 0.157292 1 6 3 1454 461369
Rx 0.157292 1 6 3 1454 460174
Rx 0.157292 1 6 3 1454 458979
Rx 0.157292 1 6 3 1454 457784
Rx 0.157292 1 6 3 1454 456589
Rx 0.157292 1 6 3 1454 455394
Rx 0.157292 1 6 3 1454 454199
Rx 0.157292 1 6 3 1454 453004
Rx 0.157896 1 3 3 1454 485844
Rx 0.157896 1 3 3 1454 484649
Rx 0.157896 1 3 3 1454 483454
Rx 0.157896 1 3 3 1454 482259
Rx 0.157896 1 3 3 1454 481064
Rx 0.157896 1 3 3 1454 479869
Rx 0.157896 1 3 3 1454 478674
Rx 0.157896 1 3 3 1454 477479
Rx 0.157896 1 3 3 1454 476284
Rx 0.157896 1 3 3 1454 475089
Rx 0.157896 1 3 3 1454 473894
Rx 0.157996 1 3 3 1454 572699
Rx 0.157996 1 3 3 1454 571504
Rx 0.157996 1 3 3 1454 570309
Rx 0.157996 1 3 3 1454 569114
Rx 0.157996 1 3 3 1454 567919
Rx 0.157996 1 3 3 1454 566724
Rx 0.157996 1 3 3 1454 565529
Rx 0.157996 1 3 3 1454 564334
Rx 0.157996 1 3 3 1454 563139
Rx 0.157996 1 3 3 1454 561944
Rx 0.157996 1 3 3 1454 560749
Rx 0.157996 1 3 3 1454 559554
Rx 0.158092 1 3 3 1454 654199
Rx 0.158092 1 3 3 1454 577524
Rx 0.158092 1 3 3 1454 576329
Rx 0.158092 1 3 3 1454 575134
Rx 0.158092 1 3 3 1454 573939
Rx 0.158092 1 3 3 1454 572744
Rx 0.158092 1 3 3 1454 571549
Rx 0.158092 1 3 3 1454 570354
Rx 0.158092 1 3 3 1454 569159
Rx 0.158092 1 3 3 1454 567964
Rx 0.158092 1 3 3 1454 566769
Rx 0.158596 1 3 3 1454 1069734
Rx 0.158596 1 3 3 1454 1068539
Rx 0.158596 1 3 3 1454 1067344
Rx 0.158596 1 3 3 1454 1066149
Rx 0.158596 1 3 3 1454 1064954
Rx 0.158596 1 3 3 1454 1063759
Rx 0.158596 1 3 3 1454 1062564
Rx 0.158596 1 3 3 1454 1061369
Rx 0.158596 1 3 3 1454 1060174
Rx 0.158596 1 3 3 1454 1058979
Rx 0.158596 1 3 3 1454 1057784
Rx 0.158596 1 3 3 1454 1056589
Rx 0.158596 1 3 3 1454 1055394
Rx 0.158596 1 3 3 1454 1054199
Rx 0.158596 1 3 3 1454 1053004
Rx 0.158796 1 3 3 1454 1251809
Rx 0.158796 1 3 3 1454 448404
Rx 0.158796 1 3 3 1454 447209
Rx 0.158796 1 3 3 1454 446014
Rx 0.158796 1 3 3 1454 444819
Rx 0.158796 1 3 3 1454 443624
Rx 0.158796 1 3 3 1454 442429
Rx 0.158796 1 3 3 1454 441234
Rx 0.158796 1 3 3 1454 440039
Rx 0.158796 1 3 3 1454 438844
Rx 0.15885 1 3 3 1454 491889
Rx 0.15885 1 3 3 1454 490694
Rx 0.15885 1 3 3 1454 489499
Rx 0.15885 1 3 3 1454 488304
Rx 0.15925 1 6 3 1454 2410209
Rx 0.15925 1 6 3 1454 2409014
Rx 0.15925 1 6 3 1454 2407819
Rx 0.15925 1 6 3 1454 440084
Rx 0.15925 1 6 3 1454 438889
Rx 0.15925 1 6 3 1454 437694
Rx 0.15925 1 6 3 1454 436499
Rx 0.15925 1 6 3 1454 435304
Rx 0.15925 1 6 3 1454 434109
Rx 0.15925 1 6 3 1454 432914
Rx 0.15925 1 6 3 1454 431719
Rx 0.15925 1 6 3 1454 430524
Rx 0.15925 1 6 3 1454 429329
Rx 0.160708 1 3 3 1454 2345509
Rx 0.161292 1 6 3 1454 2469734
Rx 0.161292 1 6 3 1454 481684
Rx 0.161292 1 6 3 1454 480489
Rx 0.161292 1 6 3 1454 479294
Rx 0.161292 1 6 3 1454 478099
Rx 0.161292 1 6 3 1454 476904
Rx 0.161292 1 6 3 1454 475709
Rx 0.161292 1 6 3 1454 474514
Rx 0.161292 1 6 3 1454 473319
Rx 0.161292 1 6 3 1454 472124
Rx 0.161292 1 6 3 1454 470929
Rx 0.161292 1 6 3 1454 469734
Rx 0.161292 1 6 3 1454 468539
Rx 0.161292 1 6 3 1454 467344
Rx 0.161292 1 6 3 1454 466149
Rx 0.161292 1 6 3 1454 464954
Rx 0.161292 1 6 3 1454 463759
Rx 0.161292 1 6 3 1454 462564
Rx 0.161292 1 6 3 1454 461369
Rx 0.161292 1 6 3 1454 460174
Rx 0.161292 1 6 3 1454 458979
Rx 0.161292 1 6 3 1454 457784
Rx 0.161292 1 6 3 1454 456589
Rx 0.161292 1 6 3 1454 455394
Rx 0.161292 1 6 3 1454 454199
Rx 0.161292 1 6 3 1454 453004
Rx 0.161396 1 6 3 1454 555969
Rx 0.161396 1 6 3 1454 554774
Rx 0.161396 1 6 3 1454 553579
Rx 0.161396 1 6 3 1454 552384
Rx 0.161396 1 6 3 1454 551189
Rx 0.161396 1 6 3 1454 549994
Rx 0.161396 1 6 3 1454 548799
Rx 0.161396 1 6 3 1454 481684
Rx 0.161396 1 6 3 1454 480489
Rx 0.161396 1 6 3 1454 479294
Rx 0.161396 1 6 3 1454 478099
Rx 0.161396 1 6 3 1454 476904
Rx 0.161396 1 6 3 1454 475709
Rx 0.161396 1 6 3 1454 474514
Rx 0.161396 1 6 3 1454 473319
Rx 0.161396 1 6 3 1454 472124
Rx 0.161396 1 6 3 1454 470929
Rx 0.161396 1 6 3 1454 469734
Rx 0.161396 1 6 3 1454 468539
Rx 0.161396 1 6 3 1454 467344
Rx 0.161396 1 6 3 1454 466149
Rx 0.161396 1 6 3 1454 464954
Rx 0.161396 1 6 3 1454 463759
Rx 0.161396 1 6 3 1454 462564
Rx 0.161396 1 6 3 1454 461369
Rx 0.161396 1 6 3 1454 460174
Rx 0.161396 1 6 3 1454 458979
Rx 0.161496 1 6 3 1454 557784
Rx 0.161496 1 6 3 1454 556589
Rx 0.161496 1 6 3 1454 555394
Rx 0.161496 1 6 3 1454 554199
Rx 0.161496 1 6 3 1454 553004
Rx 0.161496 1 6 3 1454 551809
Rx 0.161496 1 6 3 1454 550614
Rx 0.161496 1 6 3 1454 549419
Rx 0.161496 1 6 3 1454 548224
Rx 0.161496 1 6 3 1454 547029
Rx 0.161496 1 6 3 1454 545834
Rx 0.161496 1 6 3 1454 544639
Rx 0.161496 1 6 3 1454 543444
Rx 0.161496 1 6 3 1454 542249
Rx 0.161496 1 6 3 1454 541054
Rx 0.161496 1 6 3 1454 539859
Rx 0.161496 1 6 3 1454 538664
Rx 0.161496 1 6 3 1454 537469
Rx 0.161496 1 6 3 1454 536274
Rx 0.161496 1 6 3 1454 535079
Rx 0.161496 1 6 3 1454 533884
Rx 0.161496 1 6 3 1454 532689
Rx 0.161496 1 6 3 1454 531494
Rx 0.161496 1 6 3 1454 530299
Rx 0.161496 1 6 3 1454 529104
Rx 0.161496 1 6 3 1454 527909
Rx 0.161496 1 6 3 1454 526714
Rx 0.161596 1 6 3 1454 625519
Rx 0.161596 1 6 3 1454 624324
Rx 0.161596 1 6 3 1454 623129
Rx 0.161596 1 6 3 1454 621934
Rx 0.161596 1 6 3 1454 620739
Rx 0.161596 1 6 3 1454 619544
Rx 0.161596 1 6 3 1454 618349
Rx 0.161596 1 6 3 1454 617154
Rx 0.161596 1 6 3 1454 615959
Rx 0.161596 1 6 3 1454 614764
Rx 0.161596 1 6 3 1454 613569
Rx 0.161596 1 6 3 1454 612374
Rx 0.161596 1 6 3 1454 611179
Rx 0.161596 1 6 3 1454 609984
Rx 0.161596 1 6 3 1454 608789
Rx 0.161596 1 6 3 1454 607594
Rx 0.161596 1 6 3 1454 606399
Rx 0.161596 1 6 3 1454 605204
Rx 0.161596 1 6 3 1454 604009
Rx 0.161596 1 6 3 1454 602814
Rx 0.161596 1 6 3 1454 577524
Rx 0.161596 1 6 3 1454 576329
Rx 0.161596 1 6 3 1454 575134
Rx 0.161596 1 6 3 1454 573939
Rx 0.161596 1 6 3 1454 572744
Rx 0.161596 1 6 3 1454 571549
Rx 0.161596 1 6 3 1454 570354
Rx 0.161629 1 6 3 1454 602599
Rx 0.161629 1 6 3 1454 601404
Rx 0.161629 1 6 3 1454 600209
Rx 0.161629 1 6 3 1454 599014
Rx 0.161629 1 6 3 1454 597819
Rx 0.161629 1 6 3 1454 596624
Rx 0.162071 1 4 3 1454 460884
Rx 0.162071 1 4 3 1454 459689
Rx 0.162071 1 4 3 1454 458494
Rx 0.162071 1 4 3 1454 457299
Rx 0.162071 1 4 3 1454 456104
Rx 0.162071 1 4 3 1454 454909
Rx 0.162071 1 4 3 1454 453714
Rx 0.162192 1 6 3 1454 1157829
Rx 0.162192 1 6 3 1454 481684
Rx 0.162192 1 6 3 1454 480489
Rx 0.162192 1 6 3 1454 479294
Rx 0.162192 1 6 3 1454 478099
Rx 0.162192 1 6 3 1454 476904
Rx 0.162192 1 6 3 1454 475709
Rx 0.162192 1 6 3 1454 474514
Rx 0.162192 1 6 3 1454 473319
Rx 0.162192 1 6 3 1454 472124
Rx 0.162192 1 6 3 1454 470929
Rx 0.162192 1 6 3 1454 469734
Rx 0.162192 1 6 3 1454 468539
Rx 0.162192 1 6 3 1454 467344
Rx 0.162192 1 6 3 1454 466149
Rx 0.162192 1 6 3 1454 464954
Rx 0.162192 1 6 3 1454 463759
Rx 0.162192 1 6 3 1454 462564
Rx 0.162192 1 6 3 1454 461369
Rx 0.162192 1 6 3 1454 460174
Rx 0.162192 1 6 3 1454 458979
Rx 0.162192 1 6 3 1454 457784
Rx 0.162192 1 6 3 1454 456589
Rx 0.162192 1 6 3 1454 455394
Rx 0.162192 1 6 3 1454 454199
Rx 0.162192 1 6 3 1454 453004
Rx 0.162796 1 3 3 1454 485844
Rx 0.162796 1 3 3 1454 484649
Rx 0.162796 1 3 3 1454 483454
Rx 0.162796 1 3 3 1454 482259
Rx 0.162796 1 3 3 1454 481064
Rx 0.162796 1 3 3 1454 479869
Rx 0.162796 1 3 3 1454 478674
Rx 0.162796 1 3 3 1454 477479
Rx 0.162796 1 3 3 1454 476284
Rx 0.162796 1 3 3 1454 475089
Rx 0.162796 1 3 3 1454 473894
Rx 0.162896 1 3 3 1454 572699
Rx 0.162896 1 3 3 1454 571504
Rx 0.162896 1 3 3 1454 570309
Rx 0.162896 1 3 3 1454 569114
Rx 0.162896 1 3 3 1454 567919
Rx 0.162896 1 3 3 1454 566724
Rx 0.162896 1 3 3 1454 565529
Rx 0.162896 1 3 3 1454 564334
Rx 0.162896 1 3 3 1454 563139
Rx 0.162896 1 3 3 1454 561944
Rx 0.162896 1 3 3 1454 560749
Rx 0.162896 1 3 3 1454 559554
Rx 0.162992 1 3 3 1454 654199
Rx 0.162992 1 3 3 1454 653004
Rx 0.162992 1 3 3 1454 651809
Rx 0.162992 1 3 3 1454 577524
Rx 0.162992 1 3 3 1454 576329
Rx 0.162992 1 3 3 1454 575134
Rx 0.162992 1 3 3 1454 573939
Rx 0.162992 1 3 3 1454 572744
Rx 0.162992 1 3 3 1454 571549
Rx 0.162992 1 3 3 1454 570354
Rx 0.162992 1 3 3 1454 569159
Rx 0.162996 1 4 3 1454 1377479
Rx 0.163096 1 3 3 1454 672124
Rx 0.163096 1 3 3 1454 670929
Rx 0.163096 1 3 3 1454 669734
Rx 0.163096 1 3 3 1454 668539
Rx 0.163096 1 3 3 1454 667344
Rx 0.163096 1 3 3 1454 666149
Rx 0.163096 1 3 3 1454 664954
Rx 0.163096 1 3 3 1454 663759
Rx 0.163096 1 3 3 1454 662564
Rx 0.163096 1 3 3 1454 661369
Rx 0.163096 1 3 3 1454 660174
Rx 0.163096 1 3 3 1454 658979
Rx 0.163196 1 3 3 1454 757784
Rx 0.163196 1 3 3 1454 756589
Rx 0.163196 1 3 3 1454 755394
Rx 0.163196 1 3 3 1454 754199
Rx 0.163196 1 3 3 1454 753004
Rx 0.163196 1 3 3 1454 751809
Rx 0.163196 1 3 3 1454 750614
Rx 0.163196 1 3 3 1454 749419
Rx 0.163196 1 3 3 1454 748224
Rx 0.163196 1 3 3 1454 747029
Rx 0.163196 1 3 3 1454 745834
Rx 0.163283 1 3 3 1454 832159
Rx 0.163283 1 3 3 1454 830964
Rx 0.163283 1 3 3 1454 829769
Rx 0.163283 1 3 3 1454 828574
Rx 0.163283 1 3 3 1454 827379
Rx 0.163283 1 3 3 1454 826184
Rx 0.163283 1 3 3 1454 824989
Rx 0.163283 1 3 3 1454 823794
Rx 0.163283 1 3 3 1454 822599
Rx 0.163283 1 3 3 1454 821404
Rx 0.163479 1 3 3 1454 1016049
Rx 0.163479 1 3 3 1454 465044
Rx 0.163479 1 3 3 1454 463849
Rx 0.163479 1 3 3 1454 462654
Rx 0.163479 1 3 3 1454 461459
Rx 0.163479 1 3 3 1454 460264
Rx 0.163479 1 3 3 1454 459069
Rx 0.163479 1 3 3 1454 457874
Rx 0.163479 1 3 3 1454 456679
Rx 0.163479 1 3 3 1454 455484
Rx 0.163579 1 3 3 1454 554289
Rx 0.163579 1 3 3 1454 553094
Rx 0.163579 1 3 3 1454 551899
Rx 0.163579 1 3 3 1454 550704
Rx 0.163579 1 3 3 1454 549509
Rx 0.163579 1 3 3 1454 548314
Rx 0.163579 1 3 3 1454 547119
Rx 0.163579 1 3 3 1454 545924
Rx 0.163579 1 3 3 1454 544729
Rx 0.163579 1 3 3 1454 543534
Rx 0.163679 1 3 3 1454 642339
Rx 0.163679 1 3 3 1454 641144
Rx 0.163679 1 3 3 1454 639949
Rx 0.163679 1 3 3 1454 638754
Rx 0.163679 1 3 3 1454 637559
Rx 0.163679 1 3 3 1454 636364
Rx 0.163679 1 3 3 1454 635169
Rx 0.163679 1 3 3 1454 633974
Rx 0.163679 1 3 3 1454 632779
Rx 0.163779 1 3 3 1454 731584
Rx 0.163779 1 3 3 1454 730389
Rx 0.163779 1 3 3 1454 729194
Rx 0.163779 1 3 3 1454 727999
Rx 0.163779 1 3 3 1454 726804
Rx 0.163779 1 3 3 1454 725609
Rx 0.163779 1 3 3 1454 724414
Rx 0.163779 1 3 3 1454 723219
Rx 0.163779 1 3 3 1454 722024
Rx 0.163779 1 3 3 1454 720829
Rx 0.163892 1 3 3 1454 832114
Rx 0.163892 1 3 3 1454 830919
Rx 0.163892 1 3 3 1454 829724
Rx 0.163892 1 3 3 1454 828529
Rx 0.163892 1 3 3 1454 827334
Rx 0.163892 1 3 3 1454 826139
Rx 0.163892 1 3 3 1454 824944
Rx 0.163892 1 3 3 1454 823749
Rx 0.163892 1 3 3 1454 822554
Rx 0.163892 1 3 3 1454 821359
Rx 0.163892 1 3 3 1454 820164
Rx 0.163975 1 3 3 1454 902329
Rx 0.163975 1 3 3 1454 710964
Rx 0.163975 1 3 3 1454 709769
Rx 0.163975 1 3 3 1454 708574
Rx 0.163975 1 3 3 1454 707379
Rx 0.163975 1 3 3 1454 706184
Rx 0.163975 1 3 3 1454 704989
Rx 0.163975 1 3 3 1454 703794
Rx 0.164158 1 6 3 1454 2418529
Rx 0.164158 1 6 3 1454 2417334
Rx 0.164158 1 6 3 1454 448404
Rx 0.164158 1 6 3 1454 447209
Rx 0.164158 1 6 3 1454 446014
Rx 0.164158 1 6 3 1454 444819
Rx 0.164158 1 6 3 1454 443624
Rx 0.164158 1 6 3 1454 442429
Rx 0.164158 1 6 3 1454 441234
Rx 0.164158 1 6 3 1454 440039
Rx 0.164158 1 6 3 1454 438844
Rx 0.164158 1 6 3 1454 437649
Rx 0.164158 1 6 3 1454 436454
Rx 0.164158 1 6 3 1454 435259
Rx 0.164158 1 6 3 1454 434064
Rx 0.165621 1 3 3 1454 2348519
Rx 0.165621 1 3 3 1454 323604
Rx 0.165621 1 3 3 1454 322409
Rx 0.166192 1 6 3 1454 2466149
Rx 0.166192 1 6 3 1454 481684
Rx 0.166192 1 6 3 1454 480489
Rx 0.166192 1 6 3 1454 479294
Rx 0.166192 1 6 3 1454 478099
Rx 0.166192 1 6 3 1454 476904
Rx 0.166192 1 6 3 1454 475709
Rx 0.166192 1 6 3 1454 474514
Rx 0.166192 1 6 3 1454 473319
Rx 0.166192 1 6 3 1454 472124
Rx 0.166192 1 6 3 1454 470929
Rx 0.166192 1 6 3 1454 469734
Rx 0.166192 1 6 3 1454 468539
Rx 0.166192 1 6 3 1454 467344
Rx 0.166192 1 6 3 1454 466149
Rx 0.166192 1 6 3 1454 464954
Rx 0.166192 1 6 3 1454 463759
Rx 0.166192 1 6 3 1454 462564
Rx 0.166192 1 6 3 1454 461369
Rx 0.166192 1 6 3 1454 460174
Rx 0.166192 1 6 3 1454 458979
Rx 0.166192 1 6 3 1454 457784
Rx 0.166192 1 6 3 1454 456589
Rx 0.166192 1 6 3 1454 455394
Rx 0.166192 1 6 3 1454 454199
Rx 0.166192 1 6 3 1454 453004
Rx 0.166296 1 6 3 1454 555969
Rx 0.166296 1 6 3 1454 554774
Rx 0.166296 1 6 3 1454 553579
Rx 0.166296 1 6 3 1454 552384
Rx 0.166296 1 6 3 1454 551189
Rx 0.166296 1 6 3 1454 549994
Rx 0.166296 1 6 3 1454 548799
Rx 0.166296 1 6 3 1454 481684
Rx 0.166296 1 6 3 1454 480489
Rx 0.166296 1 6 3 1454 479294
Rx 0.166296 1 6 3 1454 478099
Rx 0.166296 1 6 3 1454 476904
Rx 0.166296 1 6 3 1454 475709
Rx 0.166296 1 6 3 1454 474514
Rx 0.166296 1 6 3 1454 473319
Rx 0.166296 1 6 3 1454 472124
Rx 0.166296 1 6 3 1454 470929
Rx 0.166296 1 6 3 1454 469734
Rx 0.166296 1 6 3 1454 468539
Rx 0.166296 1 6 3 1454 467344
Rx 0.166296 1 6 3 1454 466149
Rx 0.166296 1 6 3 1454 464954
Rx 0.166296 1 6 3 1454 463759
Rx 0.166296 1 6 3 1454 462564
Rx 0.166296 1 6 3 1454 461369
Rx 0.166296 1 6 3 1454 460174
Rx 0.166296 1 6 3 1454 458979
Rx 0.166396 1 6 3 1454 557784
Rx 0.166396 1 6 3 1454 556589
Rx 0.166396 1 6 3 1454 555394
Rx 0.166396 1 6 3 1454 554199
Rx 0.166396 1 6 3 1454 553004
Rx 0.166396 1 6 3 1454 551809
Rx 0.166396 1 6 3 1454 550614
Rx 0.166396 1 6 3 1454 549419
Rx 0.166396 1 6 3 1454 548224
Rx 0.166396 1 6 3 1454 547029
Rx 0.166396 1 6 3 1454 545834
Rx 0.166396 1 6 3 1454 544639
Rx 0.166396 1 6 3 1454 543444
Rx 0.166396 1 6 3 1454 542249
Rx 0.166396 1 6 3 1454 541054
Rx 0.166396 1 6 3 1454 539859
Rx 0.166396 1 6 3 1454 538664
Rx 0.166396 1 6 3 1454 537469
Rx 0.166396 1 6 3 1454 536274
Rx 0.166396 1 6 3 1454 535079
Rx 0.166396 1 6 3 1454 533884
Rx 0.166396 1 6 3 1454 532689
Rx 0.166396 1 6 3 1454 531494
Rx 0.166396 1 6 3 1454 530299
Rx 0.166396 1 6 3 1454 529104
Rx 0.166396 1 6 3 1454 527909
Rx 0.166396 1 6 3 1454 526714
Rx 0.166496 1 6 3 1454 625519
Rx 0.166496 1 6 3 1454 624324
Rx 0.166496 1 6 3 1454 623129
Rx 0.166496 1 6 3 1454 621934
Rx 0.166496 1 6 3 1454 620739
Rx 0.166496 1 6 3 1454 619544
Rx 0.166496 1 6 3 1454 618349
Rx 0.166496 1 6 3 1454 617154
Rx 0.166496 1 6 3 1454 615959
Rx 0.166496 1 6 3 1454 614764
Rx 0.166496 1 6 3 1454 613569
Rx 0.166496 1 6 3 1454 612374
Rx 0.166496 1 6 3 1454 611179
Rx 0.166496 1 6 3 1454 609984
Rx 0.166496 1 6 3 1454 608789
Rx 0.166496 1 6 3 1454 607594
Rx 0.166496 1 6 3 1454 606399
Rx 0.166496 1 6 3 1454 605204
Rx 0.166496 1 6 3 1454 604009
Rx 0.166496 1 6 3 1454 602814
Rx 0.166496 1 6 3 1454 601619
Rx 0.166496 1 6 3 1454 577524
Rx 0.166496 1 6 3 1454 576329
Rx 0.166496 1 6 3 1454 575134
Rx 0.166496 1 6 3 1454 573939
Rx 0.166496 1 6 3 1454 572744
Rx 0.166496 1 6 3 1454 571549
Rx 0.16655 1 6 3 1454 624594
Rx 0.16655 1 6 3 1454 623399
Rx 0.16655 1 6 3 1454 622204
Rx 0.16655 1 6 3 1454 621009
Rx 0.16655 1 6 3 1454 619814
Rx 0.16655 1 6 3 1454 618619
Rx 0.16655 1 6 3 1454 617424
Rx 0.16655 1 6 3 1454 616229
Rx 0.16655 1 6 3 1454 615034
Rx 0.16655 1 6 3 1454 613839
Rx 0.16655 1 6 3 1454 612644
Rx 0.16655 1 6 3 1454 611449
Rx 0.166983 1 4 3 1454 473364
Rx 0.166983 1 4 3 1454 472169
Rx 0.166983 1 4 3 1454 470974
Rx 0.166983 1 4 3 1454 469779
Rx 0.166983 1 4 3 1454 468584
Rx 0.166983 1 4 3 1454 467389
Rx 0.166983 1 4 3 1454 466194
Rx 0.166983 1 4 3 1454 464999
Rx 0.166983 1 4 3 1454 463804
Rx 0.166983 1 4 3 1454 462609
Rx 0.167058 1 6 3 1454 1118574
Rx 0.167058 1 6 3 1454 448404
Rx 0.167058 1 6 3 1454 447209
Rx 0.167058 1 6 3 1454 446014
Rx 0.167058 1 6 3 1454 444819
Rx 0.167058 1 6 3 1454 443624
Rx 0.167058 1 6 3 1454 442429
Rx 0.167058 1 6 3 1454 441234
Rx 0.167058 1 6 3 1454 440039
Rx 0.167058 1 6 3 1454 438844
Rx 0.167058 1 6 3 1454 437649
Rx 0.167058 1 6 3 1454 436454
Rx 0.167058 1 6 3 1454 435259
Rx 0.167058 1 6 3 1454 434064
Rx 0.167058 1 6 3 1454 432869
Rx 0.167058 1 6 3 1454 431674
Rx 0.167092 1 4 3 1454 569734
Rx 0.167092 1 4 3 1454 568539
Rx 0.167092 1 4 3 1454 567344
Rx 0.167821 1 4 3 1454 1295429
Rx 0.167821 1 4 3 1454 323604
Rx 0.167821 1 4 3 1454 322409
Rx 0.167996 1 3 3 1454 410964
Rx 0.167996 1 3 3 1454 409769
Rx 0.167996 1 3 3 1454 408574
Rx 0.167996 1 3 3 1454 407379
Rx 0.167996 1 3 3 1454 406184
Rx 0.167996 1 3 3 1454 404989
Rx 0.167996 1 3 3 1454 403794
Rx 0.167996 1 3 3 1454 402599
Rx 0.167996 1 3 3 1454 401404
Rx 0.167996 1 3 3 1454 400209
Rx 0.167996 1 3 3 1454 399014
Rx 0.168096 1 3 3 1454 497819
Rx 0.168096 1 3 3 1454 496624
Rx 0.168096 1 3 3 1454 495429
Rx 0.168096 1 3 3 1454 494234
Rx 0.168096 1 3 3 1454 493039
Rx 0.168096 1 3 3 1454 491844
Rx 0.168096 1 3 3 1454 490649
Rx 0.168096 1 3 3 1454 489454
Rx 0.168096 1 3 3 1454 488259
Rx 0.168096 1 3 3 1454 487064
Rx 0.168096 1 3 3 1454 485869
Rx 0.168096 1 3 3 1454 484674
Rx 0.168196 1 3 3 1454 583479
Rx 0.168196 1 3 3 1454 582284
Rx 0.168196 1 3 3 1454 581089
Rx 0.168196 1 3 3 1454 506804
Rx 0.168196 1 3 3 1454 505609
Rx 0.168196 1 3 3 1454 504414
Rx 0.168196 1 3 3 1454 503219
Rx 0.168196 1 3 3 1454 502024
Rx 0.168196 1 3 3 1454 500829
Rx 0.168196 1 3 3 1454 499634
Rx 0.168196 1 3 3 1454 498439
Rx 0.168196 1 3 3 1454 497244
Rx 0.168296 1 3 3 1454 596049
Rx 0.168296 1 3 3 1454 594854
